Night of the Living Dead,30000000.0
Pete,36000000.0
Spy Kids ,167851995.0
Original Sin,16521410.0
Who Killed the Electric Car?,0
A Bug's Life,0
Sliding Doors,58809149.0
A Fistful of Dollars,3500000.0
One Night with the King,13725032.0
WALL·E,0
Abandoned,0.0
Lakeview Terrace,44821299.0
Men in Black 3,0
Lawrence of Arabia,69995385.0
Keeping Up with the Steins,4414753.0
The Wood,25059640.0
The Emperor,16193713.0
Percy Jackson: Sea of Monsters,200859554.0
The Informant,41771168.0
For Greater Glory: The True Story of Cristiada,0
Bulletproof Monk,23010607.0
The Beyond,126387.0
The Adventures of Rocky ,35129610.0
Happy,2891228.0
Hedwig and the Angry Inch,3748479.0
Bathory: Countess of Blood,0
Megiddo: The Omega Code 2,0
"Ultramarines: A Warhammer 40,000 Movie",0
Day One,0
How High,31222395.0
The Incredible Hulk,263417913.0
Fascination,83356.0
Mystery Men,33462011.0
Reno 911!: Miami,0
Sinister ,54104225.0
RoboCop 3,0
Home Alone ,358994850.0
License to Wed,70187088.0
"Mystery, Alaska",0
The Puffy Chair,195254.0
The Sweeney,7838405.0
Four Rooms,4301000.0
House of D,466106.0
The Claim,0.0
Bad Grandpa,0.0
The Informant!,0
Urban Legend,72571864.0
Paint Your Wagon,31678778.0
Happy Valley            ,23868.0
Ed Wood,5828466.0
Speed ,150468000.0
Wayne,183097323.0
Alien Uprising,0.0
A Lego Brickumentary,101531.0
The Hundred-Foot Journey,0
Of Horses and Men,11894.0
Get on the Bus,5691854.0
Army of Darkness,21502976.0
Mars Attacks!,0
Bless the Child,40435694.0
Karachi se Lahore,17721.0
Drop Dead Gorgeous,10571408.0
Twixt,1268346.0
The Lincoln Lawyer,87145086.0
Freeway,143000.0
Star Trek: First Contact,150000000.0
Food Chains,0.0
What Women Want,7241927.0
The Mothman Prophecies,56438555.0
Paranormal Activity 3,0
Paranormal Activity 2,0
Shanghai Noon,71189835.0
Littleman,0
The Believer,1840248.0
How to Be Single,99595932.0
Charlie St. Cloud,48478084.0
Double Take,20218.0
Win a Date with Tad Hamilton!,0
Silent Trigger,76382.0
Mortal Kombat,122133227.0
Howl's Moving Castle,0
Fled,19892205.0
Psych            ,0
Barry Lyndon,20169934.0
Friday the ,14343976.0
Go,28383441.0
54,0
Adulterers,0.0
Species,113354449.0
I Still Know What You Did Last Summer,40020622.0
We Own the Night,55307857.0
Two Lovers and a Bear,14630.0
Envy,14566246.0
Blue Ruin,435168.0
Silver Medallist,0
Dark Angel            ,4372561.0
Dredd,41467606.0
Agent Cody Banks,58240458.0
Hum To Mohabbat Karega,0
Why Did I Get Married,55934178.0
Baby Boy,28734552.0
Gigli,7126002.0
Apocalypto,121032272.0
The Man from Earth,0.0
Dead Man on Campus,15064948.0
The Number ,77593167.0
Edge of Darkness,82812456.0
Ordet,0
The Princess and the Frog,270997378.0
Grindhouse,50187789.0
Detention of the Dead,1778.0
Tycoon,121016.0
The 33,0
Don't Say a Word,0
Dr. Dolittle 2,0
The Horror Network Vol. 1,0
The Reaping,62226214.0
Safe,41495213.0
Days of Thunder,157670733.0
The Love Letter,0.0
Annabelle,256873813.0
Woman Thou Art Loosed,6879730.0
MacGruber,8629895.0
The Shawshank Redemption,28307092.0
The Hunger Games: Catching Fire,864868047.0
ABCD (Any Body Can Dance),0
In the Valley of Elah,24489150.0
Sunshine State,3281898.0
Jurassic Park,1038812584.0
Pocahontas,347100000.0
CJ7,0
Half Nelson,4911725.0
Boys Don't Cry,0
Like Mike,62432423.0
The Twilight Saga: New Moon,687557727.0
Going the Distance,43603990.0
Æon Flux,0
"Sex, Lies, and Videotape",0
Down to Earth,71172251.0
Dracula ,33000377.0
Me,149270999.0
The Full Monty,257938649.0
Arachnophobia,53208180.0
The Beast from ,5000000.0
Taken 2,0
Mamma Mia!,0
Bambi,268000000.0
The Ugly Truth,205298907.0
The Perfect Storm,328711434.0
Someone Like You...,0
Dancer,574838.0
The Collection,8890094.0
Tom Jones,37600000.0
Should've Been Romeo,0
Dark Water,0.0
Conan the Barbarian,63356133.0
Lara Croft Tomb Raider: The Cradle of Life,0
Nerve,61680792.0
Man on Fire,130968579.0
The Ant Bully,49610898.0
The Artist,128256712.0
Juno,231450102.0
102 Dalmatians,0
The Fighter,129262388.0
Pandorum,17033431.0
Circumstance,958978.0
Cruel Intentions,75803716.0
Valentine,217569328.0
About Time,89309178.0
Close Encounters of the Third Kind,337700000.0
The Longest Ride,63802928.0
Scarface,0.0
Witness,65532576.0
The Counselor,71009334.0
Arthur and the Invisibles,113325743.0
Made in Dagenham,15644196.0
Doc Holliday's Revenge,0
Self/less,0
Losin' It,0
Edge of Tomorrow,364406256.0
Body of Lies,118556530.0
Primary Colors,39017984.0
Summer Storm,95204.0
Dante's Peak,0
Barney's Great Adventure,0
Cloud Atlas,130673154.0
A Very Harold & Kumar 3D Christmas,0
A Christmas Carol,0.0
The Immigrant,7585011.0
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0
House of Sand,16157923.0
Igby Goes Down,4777465.0
Safe House,208542162.0
Unleashed,49037621.0
Boiler Room,28773637.0
Fetching Cody,0.0
Old Joy,399908.0
The Sorcerer's Apprentice,0
The Return of the Pink Panther,41833347.0
Summer of Sam,19288130.0
Caddyshack,39846344.0
Drillbit Taylor,49686263.0
The Poker House,0.0
Arn: The Knight Templar,0
Exam,120712.0
My Girl,58011485.0
A Farewell to Arms,11014974.0
The Other Side of Heaven,4720371.0
Finding Neverland,115036108.0
Sex Tape,126069509.0
Live and Let Die,161800000.0
It Happened One Night,2500000.0
Jane Got a Gun,2976636.0
Forgetting Sarah Marshall,105173042.0
Desert Dancer,324218.0
Life During Wartime,281447.0
The Naked Gun 2½: The Smell of Fear,0
Standard Operating Procedure,332120.0
Big Momma's House,0
Fiddler on the Roof,80500000.0
Harriet the Spy,26570048.0
The Thin Red Line,97709034.0
Subway,1663296.0
The Man in the Iron Mask,56968169.0
Pearl Harbor,449239855.0
The Chumscrubber,49526.0
One Missed Call,44513466.0
Rocky,225000000.0
Ratatouille,626549695.0
Scary Movie ,155200000.0
Marley ,247812011.0
Sinister,87727807.0
The Nun's Story,0
55 Days at Peking,0
The Thing,27501814.0
Over Her Dead Body,21596074.0
Soul Men,12345883.0
Osama,1971479.0
Say It Isn,5516708.0
Extreme Movie,81338.0
Mystic River,156822020.0
Locker ,3496.0
Femme Fatale,16830252.0
Brooklyn Rules,458232.0
The Warlords,38899792.0
My Boss,15549702.0
Phenomenon,152036382.0
Mirrors,77220596.0
Radio Days,5007804.0
Escape Plan,103735965.0
Dirty Pretty Things,14156753.0
Rodeo Girl,0.0
Ruby in Paradise,1001437.0
The Hundred,94270488.0
Lock,28356188.0
Who's Your Caddy?,0
Re-Kill,0
Ride with the Devil,630779.0
Catch Me If You Can,355612291.0
Tim and Eric,223652.0
Moulin Rouge,179209685.0
Beavis and Butt-Head Do America,0
North Country,23676771.0
Code ,1788324.0
Inherent Vice,8692898.0
This Is ,90221182.0
The Kentucky Fried Movie,20000000.0
The Ghost and the Darkness,38564422.0
Die Hard ,239814025.0
The Legend of God,243768.0
One Direction: This Is Us,68541786.0
Amistad,58250151.0
Mirror Mirror,173613482.0
Mi America,3330.0
Palo Alto,1156309.0
47 Ronin,0
Dancin,0.0
A Night at the Roxbury,30331165.0
Indiana Jones and the Kingdom of the Crystal Skull,786558145.0
Timecrimes,564474.0
The Innkeepers,1011535.0
No Reservations,91943956.0
Highway,529136.0
Kung Pow: Enter the Fist,17033556.0
B-Girl,0
Happy Gilmore,41004412.0
Monster,43766463.0
Kate ,70937778.0
The Doors,34416893.0
Over the Hedge,343397247.0
Frost/Nixon,0
Metallica Through the Never,9082906.0
The Grand Budapest Hotel,164350409.0
The Golden Child,79817937.0
The Last Sin Eater,388390.0
Virtuosity,23998226.0
Kevin Hart: Laugh at My Pain,7712436.0
"Cinco de Mayo, La Batalla",0
Dark Shadows,238202668.0
The Last Time I Committed Suicide,12836.0
The Barbarian Invasions,25913869.0
The Infiltrator,18329653.0
Crowsnest,0.0
Shanghai Knights,88316835.0
Light Sleeper,1050861.0
Hurricane Streets,367582.0
Hollywood Ending,14839383.0
I Am Sam,92542418.0
Chasing Papi,12657377.0
Drive,78054825.0
The Amazing Catfish,16653.0
Chicago Overcoat,0.0
Hey Arnold,13684949.0
Solitude,6260.0
How Green Was My Valley,0.0
Sex and the City            ,415247258.0
You Again,32838945.0
Boogie Nights,43111725.0
Mr. Holland's Opus,0
Trekkies,617172.0
Ida,15298355.0
Three Kingdoms: Resurrection of the Dragon,22139590.0
On Deadly Ground,38590458.0
The Pallbearer,5656388.0
Monty Python and the Holy Grail,5028948.0
Recess: School,44451470.0
Silent Movie,36145695.0
The Dirties,0.0
Pride ,126549607.0
Ip Man ,156835197.0
Space Cowboys,128874043.0
Top Hat,3202000.0
Transformers: Revenge of the Fallen,836519699.0
Antiviral,123407.0
3 Days to Kill,0
Barbershop,77063461.0
Barfi,36751984.0
The Best Years of Our Lives,23600000.0
The Water Diviner,30864649.0
Caramel,14253760.0
The Great Train Robbery,391942.0
Red Sonja,6905861.0
The Hebrew Hammer,90213.0
The Oh in Ohio,648183.0
That Awkward Moment,53068955.0
Knight and Day,258751370.0
Everybody,9208876.0
Jason X,16951798.0
Water & Power,0
Gangster's Paradise: Jerusalema,0
Alien: Resurrection,160700000.0
The Devil's Double,0
All the Pretty Horses,18120267.0
Cool Runnings,155056263.0
Tango,5428387.0
The Cold Light of Day,25361206.0
Red Cliff,119627047.0
Half Past Dead,19233280.0
Timecop,102053581.0
Luther            ,32738814.0
Alias Betty,206400.0
"Lovely, Still",0
Auto Focus,2703821.0
Enemy at the Gates,96971293.0
Like Crazy,7404553.0
The Devil's Advocate,0
Metropolis,1405032.0
One to Another,139317.0
Platoon,137963328.0
Lilo & Stitch,0
Aloft,53086.0
Strange Wilderness,6947084.0
1941,0
Empire            ,0.0
The Theory of Everything,123327692.0
The Life Aquatic with Steve Zissou,34806726.0
J. Edgar,84606030.0
Bolt,328015209.0
The Singing Detective,524747.0
Stop-Loss,0
War Horse,156815529.0
Let,4630045.0
Harvard Man,56653.0
Triple ,23390380.0
Insidious: Chapter 2,0
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,215559.0
In Cold Blood,13007551.0
Dances with Wolves,424200000.0
Insidious: Chapter 3,0
Touching the Void,15396525.0
Roger ,6706368.0
Airplane!,0
Erin Brockovich,257805243.0
The Rocker,8767338.0
Flawless,5000234.0
Alice in Wonderland,0.0
My Super Ex-Girlfriend,0
No End in Sight,1433319.0
Excessive Force,1152117.0
Whip It,18856151.0
Cyrus,10062896.0
Blue Like Jazz,595018.0
Vampires,0.0
Men in Black,587790539.0
Glengarry Glen Ross,10725228.0
Parker,48543388.0
Red Sky,91116.0
Dudley Do,9818792.0
Sparkler,5494.0
The Island of Dr. Moreau,27682712.0
The Fast and the Furious: Tokyo Drift,157794205.0
Battleship,305218228.0
The Croods,573068425.0
"Gone, Baby, Gone            ",0
Mr 3000,0
Toy Story,364545516.0
"Paris, je t'aime",0
9½ Weeks,0
The Pet,0.0
The Harvest/La Cosecha,0
Suspect Zero,8712564.0
Diary of a Mad Black Woman,50458356.0
Town ,10364769.0
Atlas Shrugged: Who Is John Galt,851690.0
Monster House,141267370.0
The Killer Inside Me,3617277.0
Quo Vadis,30017697.0
The Bubble,157121.0
Up in the Air,166842739.0
RoboCop,242981799.0
Fiza,1179462.0
Monte Carlo,39686769.0
A Christmas Story,20605209.0
The Green Mile,290701374.0
Princess Kaiulani,883887.0
Thir13en Ghosts,0
Gravity,716392705.0
The Truman Show,264118201.0
PCU,4333569.0
The Barbarians,800000.0
Meet Joe Black,44650003.0
Shadow of the Vampire,8279017.0
Just Like Heaven,100687083.0
Deck the Halls,46815807.0
Alex & Emma,0
Nothing to Lose,64594061.0
Rambo III,188715611.0
The Beastmaster,10751126.0
City of God,32059295.0
Ride Along,153733800.0
The Pirates Who Don,13248444.0
Vantage Point,150886329.0
The Campaign,104907746.0
8 Mile,0
Thr3e,0
Austin Powers: The Spy Who Shagged Me,310332636.0
The White Ribbon,25727044.0
My Super Ex,60772856.0
Red Dragon,206455420.0
Super Hybrid,0
Fantastic 4: Rise of the Silver Surfer,0
When the Cat,2525984.0
Mandela: Long Walk to Freedom,29890402.0
The House of Mirth,5149131.0
Deconstructing Harry,10686841.0
Divergent,276014965.0
Open Season,191932158.0
Harold & Kumar Go to White Castle,0
DOA: Dead or Alive,7755686.0
Down in the Valley,0.0
Mean Creek,1348750.0
Fuel,174255.0
Sydney White,13636339.0
Speed 2: Cruise Control,0
Le Havre,13480196.0
The Last Samurai,456810575.0
Batman v Superman: Dawn of Justice,868160194.0
Ink,0.0
We,10555348.0
American Wedding,126425115.0
Dancin' It's On,0
Boogeyman,67192859.0
And So It Goes,17360801.0
Serendipity,77477297.0
"War, Inc.",0
The Devil's Own,0
The Andromeda Strain,12376563.0
Tiger Orange,0.0
Spider-Man 2,0
Spider-Man 3,0
UHF,6157157.0
The Stewardesses,25000000.0
Nurse ,0.0
The General's Daughter,0
Nick and Norah,33886017.0
Apollo 13,0
Taken 3,0
Eragon,249488115.0
Sex with Strangers,247740.0
3rd Rock from the Sun            ,0
Smilla,2221994.0
Orphan,78769428.0
Apollo 18,0
Nothing But a Man,17241.0
Freakonomics,172867.0
Daylight,4171.0
M,81600000.0
Legend,42642077.0
Big Hero ,652127828.0
Poltergeist,95825125.0
Snowpiercer,88069880.0
The First Wives Club,181489203.0
The Reef,15037867.0
Penitentiary,287000.0
The Kite Runner,74180745.0
Eight Below,120612565.0
White Fang,34729091.0
Kissing Jessica Stein,9345061.0
Cinderella Man,105021488.0
Bad Teacher,215448997.0
Waiting...,18673274.0
Admission,18733666.0
Beasts of the Southern Wild,23265132.0
Slacker,1227508.0
Small Time Crooks,29934477.0
Brüno,0
Atlantis: The Lost Empire,186049020.0
Creepshow,20036244.0
Stealth,76416746.0
The Fifth Element,263900000.0
Leatherheads,41348628.0
The Prince,0.0
The Hangover,465764086.0
Atonement,129779728.0
Case 39,0
The Pirates Who Don't Do Anything: A VeggieTales Movie,0
Limbo,2598224.0
Street Fighter: The Legend of Chun,12335036.0
Ghosts of Mars,8434601.0
Take Shelter,4972016.0
Australia,215080810.0
Pirates of the Caribbean: At World's End,0
Man on the Moon,47407635.0
Hostage,77636443.0
Hoffa,28391473.0
Une Femme Mariée,0
20 Feet from Stardom,0
The Phantom of the Opera,0.0
A Turtle's Tale: Sammy's Adventures,0
Legion,67647574.0
Courage,35185884.0
Ultraviolet,30962112.0
Face/Off,0
A Bug,363095319.0
Repo Man,2300000.0
Blue Streak,117448157.0
"Buen Día, Ramón",0
Smokin,57263440.0
America's Sweethearts,0
Shaft,0.0
The Legend of Drunken Master,11546543.0
The Outrageous Sophie Tucker,0.0
Ben,88725100.0
The Emperor's New Groove,0
George of the Jungle,174463257.0
Kung Fu Panda 3,0
Jab Tak Hai Jaan,5806666.0
Don't Be Afraid of the Dark,0
The Son of No One,1148578.0
Madison,517262.0
Evil Dead II,5923044.0
Battle of the Year,16723377.0
ParaNorman,108119662.0
The Magic Flute,0.0
An Everlasting Piece,75078.0
My Last Day Without You,0.0
Mission: Impossible II,397501348.0
The Musketeer,27053815.0
Stuart Little 2,0
Top Five,25514848.0
People I Know,5694213.0
Coach Carter,76665507.0
Hudson Hawk,17218916.0
All the Queen,22723.0
Margin Call,20433227.0
Out of Africa,258210860.0
Treading Water,0.0
Rockaway,0.0
The Lizzie McGuire Movie,55534455.0
Snow Flower and the Secret Fan,11348205.0
Jackie Brown,74727492.0
Down for Life,41914.0
Death to Smoochy,8374062.0
Philomena,98963392.0
Top Cat Begins,4547660.0
The Runaways,5278632.0
The Juror,22730924.0
After Earth,251499665.0
Steppin: The Movie,0.0
The Whole Ten Yards,26323969.0
Loving Annabelle,5382.0
Home Alone 2: Lost in New York,0
Scream: The TV Series            ,0
Enter Nowhere,0.0
Oliver!,0
Predator ,54768418.0
A Perfect Getaway,22815460.0
Lilya ,4556982.0
Never Back Down 2: The Beatdown,0
P.S. I Love You,0
Four Brothers,92494381.0
Let's Kill Ward's Wife,0
Tidal Wave,64733391.0
Johnny English Reborn,164539660.0
Dirty Work,10020081.0
Velvet Goldmine,4313644.0
Tusk,1821983.0
Robin Hood,322241588.0
Ordinary People,52302978.0
Show Boat,11000000.0
Crooklyn,13024170.0
Coriolanus,1049641.0
Duel in the Sun,20400000.0
Animal Kingdom: Let's go Ape,0
My Date with Drew,181041.0
The Returned            ,321167.0
Bled,0.0
Blonde Ambition,1537479.0
The Grandmaster,57987299.0
Who,5694308.0
The Yellow Handkerchief,318623.0
Rize,4857731.0
Munich,131492772.0
Why Did I Get Married Too?,0
2 Fast 2 Furious,0
Prometheus,402448265.0
One Day,59168692.0
Buffalo Soldiers,353743.0
The Incredible Burt Wonderstone,27392609.0
H.,0.0
Inside Llewyn Davis,32943247.0
Eternal Sunshine of the Spotless Mind,72703462.0
Big Mommas: Like Father,82332450.0
Living Dark: The Story of Ted the Caver,0.0
Letters to Juliet,82148538.0
The Long Riders,15198912.0
The Mighty Macs,1891936.0
Space: Above and Beyond            ,0
Free State of Jones,23152062.0
Take the Lead,65390493.0
All Is Bright,4556.0
The Hunger Games: Mockingjay - Part 1,0
The Hunger Games: Mockingjay - Part 2,0
The City of Your Final Destination,1353296.0
Daddy's Home,0
Trippin,9017070.0
Bernie,10106975.0
Dinosaur,356148063.0
Riding Giants,3292333.0
I Love You Phillip Morris,23014027.0
"Big Mommas: Like Father, Like Son",0
The Last Waltz,321952.0
The Frozen,0.0
My Beautiful Laundrette,0.0
Fortress,0.0
A Shine of Rainbows,0.0
The Limey,6030047.0
Why Did I Get Married?,0
The Proposition,5313608.0
Fantastic Four,167117548.0
Restless,2772511.0
The Devil's Rejects,0
Fury,211755593.0
Blended,127990741.0
High School Musical ,0.0
X-Men: Days of Future Past,0
One Flew Over the Cuckoo,108981275.0
The Prisoner of Zenda,7000000.0
Hard Candy,8267066.0
Unforgettable            ,0.0
Vertical Limit,213500000.0
Night at the Museum,579446407.0
Radio,53293628.0
The Smurfs ,348547523.0
The Queen,128885873.0
Captain America: The Winter Soldier,714401889.0
On the Outs,237816.0
The Wild Bunch,509424.0
Adam Resurrected,90909.0
Black Book,27238354.0
The Majestic,37306334.0
Jackass: The Movie,79282312.0
Air Bud,27788649.0
The Unborn,78208812.0
The Hoax,7164995.0
Step Up 3D,0
Hustle ,23591783.0
Charlie and the Chocolate Factory,475825484.0
Arnolds Park,23616.0
Stonewall,292203.0
Abandon,12219367.0
Tomorrow Never Dies,339504276.0
Herbie Fully Loaded,144110682.0
Once Upon a Time in the West,5321508.0
Death Race 2000,0
The Ladykillers,0.0
You Can,4000000.0
Resurrecting the Champ,3260555.0
The Possession,82925064.0
Anna and the King,39251128.0
The Da Vinci Code,767820459.0
Goal! The Dream Begins,0
Freeheld,1732228.0
Anderson's Cross,0
The Relic,33956608.0
Stung,0.0
McHale's Navy            ,0
Mars Attacks,101371017.0
Get on Up,33339868.0
The Following            ,0
Singin,7200000.0
AWOL-72,0
Jeepers Creepers,58939035.0
Cadillac Records,8942516.0
Tomcats,13558739.0
Feast,690872.0
One True Thing,26708196.0
The Spanish Prisoner,13835130.0
Dark City,27257061.0
Kevin Hart: Let Me Explain,32327255.0
Bon voyage,8361736.0
Chocolate: Deep Dark Secrets,1549000.0
"Legally Blonde 2: Red, White & Blonde",0
Brighton Rock,229653.0
Trouble with the Curve,47818913.0
The Fountain,15461638.0
The Hadza: Last of the First,0.0
My Dog Tulip,310891.0
Garfield 2,0
World War Z,531514650.0
The Velocity of Gary,34145.0
She,63465522.0
Beastmaster 2: Through the Portal of Time,0
The Lucky Ones,266967.0
Alive,36299670.0
Gandhi,127767889.0
The Rules of Attraction,11799060.0
A Walk Among the Tombstones,62108587.0
Scream,173046663.0
Boynton Beach Club,3127472.0
The Jerky Boys,7555256.0
Jonah: A VeggieTales Movie,25608779.0
De-Lovely,0
The 5th Quarter,0
I'm Not There.,0
Armored,23661038.0
Step Brothers,128468793.0
Lucky You,6521829.0
Weekend,1577585.0
Ghosts of Mississippi,13052741.0
Johnson Family Vacation,31286759.0
Manderlay,543306.0
Enchanted,340384141.0
Pollock,10557291.0
Warcraft,433125655.0
Open Range,68613992.0
Survival of the Dead,101740.0
Antibirth,0.0
The Express,9813309.0
Thunder and the House of Magic,10392666.0
This Thing of Ours,37227.0
Lee Daniels,177025498.0
Free Birds,110387072.0
Paul Blart: Mall Cop 2,0
G.I. Jane,48169156.0
The Negotiator,49105766.0
The Shining,44391156.0
Rat Race,86607223.0
Bridesmaids,289527030.0
Catch That Kid,16959614.0
The Vatican Exorcisms,0.0
Harrison Montgomery,0.0
The Amazing Spider,708996336.0
The Lost World: Jurassic Park,618638999.0
Dude,73180297.0
Censored Voices,42503.0
Love and Death on Long Island,2542264.0
Urban Legends: Final Cut,38574362.0
Live,200433.0
Alvin and the Chipmunks,362605033.0
America Is Still the Place,0.0
Trust the Man,2548378.0
Ong,7583050.0
American Pie,234723148.0
Escape from Alcatraz,43000000.0
Moonraker,210300000.0
Good Dick,52443.0
Happily N'Ever After,0
Napoleon Dynamite,46122713.0
xXx: State of the Union,71073932.0
Joy,101134059.0
El Mariachi,2041928.0
The Hunting Party,7729552.0
The Host,92618117.0
Peaceful Warrior,3260179.0
Ghostbusters,229034050.0
Red Tails,50365498.0
The Greatest Game Ever Played,15468266.0
Western Religion,0.0
Fateless,196857.0
Super Size Me,22233808.0
Treachery,0.0
Stone,4065020.0
The Maze Runner,348319861.0
The Tourist,278731369.0
Madadayo,48856.0
The Secret Life of Pets,875958308.0
The Singles Ward,1250798.0
The Social Network,224922135.0
Pirates of the Caribbean: Dead Man,1066215812.0
Basic Instinct ,35417162.0
How to Deal,14108518.0
Bram Stoker's Dracula,0
In ,83226569.0
Darkness Falls,47289758.0
The Jackal,159356941.0
I Know What You Did Last Summer,0.0
The Virgin Suicides,10619770.0
Legend of the Guardians: The Owls of Ga'Hoole,0
Quincea,2797199.0
Ocean,311744465.0
The Producers,111866.0
Fright Night,40520649.0
The Caveman's Valentine,0
Project Almanac,32248241.0
Clueless,56598476.0
Independence Day: Resurgence,387644286.0
Coal Miner,67182787.0
Benji,31559560.0
Mother and Child,6537179.0
Terminator ,433058296.0
Waiting for Guffman,2922988.0
Sherlock Holmes: A Game of Shadows,535663443.0
Hoodwinked Too,23353111.0
Whiplash,33474334.0
The Ghastly Love of Johnny X,2436.0
Unsullied,510957.0
Tombstone,56505065.0
Hayride,0.0
The Dilemma,70546865.0
On Her Majesty's Secret Service,0
Exiled,51957.0
Jason Bourne,416197059.0
Puss in Boots,554987477.0
The Princess and the Cobbler,669276.0
The Verdict,53977250.0
The Last Emperor,43987901.0
Flicka,21896367.0
ATL,21170563.0
Mutual Appreciation,103509.0
Virgin Territory,5473041.0
Whatever It Takes,8735529.0
I Am Love,15132211.0
Pi,4678513.0
Lion of the Desert,1500000.0
The Great Gatsby,351040419.0
Signed Sealed Delivered,0.0
Josie and the Pussycats,14252830.0
Baby Mama,64170447.0
Run All Night,66961644.0
Firestarter,15136870.0
Blood and Wine,1083350.0
Pulp Fiction,212928762.0
Thirteen Days,66554547.0
Transformers,708272592.0
The Midnight Meat Train,0
Madagascar: Escape 2 Africa,0
A Mighty Heart,19153568.0
Dogtown and Z-Boys,0
What a Girl Wants,35990505.0
Swordfish,147080413.0
Young Frankenstein,86300000.0
Indie Game: The Movie,0.0
The Importance of Being Earnest,1036617.0
Primer,841926.0
Red Dawn,48164150.0
Kingdom of the Spiders,17000000.0
Abduction,86648359.0
Shanghai Calling,10443.0
24 7: Twenty Four Seven,0
This Is England,8739576.0
Bill & Ted's Bogus Journey,0
Code Name: The Cleaner,8135024.0
Pay It Forward,55696705.0
The A-Team            ,0
The Eclipse,133411.0
Mozart,2404639.0
Aqua Teen Hunger Force Colon Movie Film for Theaters,5520368.0
Tales from the Hood,11784569.0
Ta Ra Rum Pum,9443864.0
The Legend of Suriyothai,454255.0
Date Movie,85146165.0
Miracle,64474705.0
Shutter,47782426.0
"O Brother, Where Art Thou?",0
The Tale of Despereaux,90482317.0
You Only Live Twice,111600000.0
Fatal Attraction,320100000.0
The Purge,91266581.0
Bend It Like Beckham,74566042.0
When Did You Last See Your Father,2476491.0
Mean Streets,32645.0
The Happening,162778384.0
Harley Davidson and the Marlboro Man,7018525.0
The Change-Up,0
Bananas,0.0
Spawn,87949859.0
The Animal,55762229.0
The Nativity Story,46309644.0
Starsky & Hutch,0
Batman Begins,359142722.0
Along the Roadside,3234.0
Eureka            ,0.0
Liar Liar,302710615.0
I Want Someone to Eat Cheese With,194568.0
The Specials,12996.0
Shrek the Third,807330936.0
The Way Way Back,26853810.0
The Adventures of Pluto Nash,7094995.0
New in Town,29937909.0
The Last Airbender,319713881.0
Infamous,2613717.0
Wal,58692.0
Halloween 4: The Return of Michael Myers,0
The Sound of Music,286214286.0
Kansas City,1353824.0
A Plague So Pleasant,0.0
Tim and Eric's Billion Dollar Movie,0
The Art of War,30199105.0
Away We Go,10108016.0
Welcome to Mooseport,14469428.0
Dolphin Tale 2,0
Return of the Living Dead III,0
Beyond the Mat,2047570.0
Raymond Did It,3632.0
Madagascar: Escape ,599516844.0
St. Vincent,54837234.0
Devil's Due,0
Black Swan,0.0
Sunday School Musical,0.0
Righteous Kill,78481410.0
Superbad,169955142.0
The Five-Year Engagement,0
Lords of Dogtown,13424365.0
The Naked Gun ,86930411.0
2 Guns,0
Drumline,56398162.0
Beastmaster ,773490.0
10th & Wolf,0
Trash,6553186.0
Snow White: A Tale of Terror,0
A Most Violent Year,6071433.0
Die Another Day,431942139.0
Enough Said,25621449.0
Hotel Transylvania,378505812.0
Blood Done Sign My Name,109383.0
Home Alone,476684675.0
The Flower of Evil,181798.0
Sea Rex ,16515203.0
Dragonball: Evolution,0
Oceans,86787530.0
Inescapable,4327.0
Mystic Pizza,12793213.0
Absolute Power,50068310.0
Moby Dick,0.0
New York,13800000.0
What to Expect When You're Expecting,0
Beyond the Valley of the Dolls,9000000.0
The Story of Us,27100030.0
Turbulence,11532774.0
Bedazzled,90376224.0
Midnight Special,6841142.0
Spirit: Stallion of the Cimarron,106515310.0
Get Low,10828305.0
Rosewater,3168858.0
Assassins,0.0
Sky Captain and the World of Tomorrow,49730854.0
Damsels in Distress,1324299.0
Hell,0.0
"Blood In, Blood Out",0
The Gambler,38718031.0
Carlos            ,157002.0
Keanu,20609977.0
Lions for Lambs,63211088.0
Under Siege 2: Dark Territory,0
Just Go with It,214974953.0
Tropic Thunder,191091250.0
Assault on Precinct 13,0
Predator 2,0
Dawn of the Dead,55000000.0
Colombiana,72295262.0
Mickey Blue Eyes,53864342.0
The Family            ,73458.0
The Awakening,6924321.0
Sicko,36535837.0
That's My Boy,0
Class of 1984,0
Country Strong,20601987.0
Street Fighter,99423000.0
Brokedown Palace,11115766.0
Duplicity,81079566.0
Texas Chainsaw 3D,0
Domino,22969202.0
Bottle Shock,4815890.0
The Departed,289660619.0
Regression,14883495.0
Independence Day,151462.0
Vessel,0.0
The Beaver,5046038.0
Oz the Great and Powerful,490359051.0
1776,0
Yu-Gi-Oh! Duel Monsters            ,0
Get Hard,106511453.0
Wristcutters: A Love Story,473769.0
Soul Food,43492389.0
Hall Pass,87173475.0
The Siege,116625798.0
Queen of the Mountains,0
Deadpool,783770709.0
Muppets Most Wanted,79312301.0
Truth or Die,0.0
Trapeze,14400000.0
Character,713413.0
A Tale of Three Cities,0
"You, Me and Dupree",0
The X Files: I Want to Believe,0
Anne of Green Gables            ,184828.0
Gabriela,0.0
Over the Hill to the Poorhouse,3000000.0
The Peacemaker,62967368.0
Adaptation.,0
