Actor1_Rev,Actor2_Rev,Year,YT_Count,YT_Likes,YT_Dislike,IMDBVotes,imdbRating,Budget,Revenue,Rated
8114020,44397438,2008,121783,15,3,14557,5.1,18000000,315000,4
45718,0,2009,161749,151,14,2621,5.5,18000000,627422,0
58368048,2184122,2016,3026619,5015,726,7440,5.3,18000000,6784,4
372774112,0,2006,7050010,18366,484,14521,6.7,14000000,2401413,4
0,62940472,1985,765988,691,187,31473,5,17900000,6905861,3
149954470,0,2012,387990,972,32,50338,6.2,14000000,14518884,4
114847164,10332844,2007,2515920,3635,136,438087,7.6,20000000,169955142,4
0,5414602,2008,4968398,4540,221,70155,6.2,23000000,58006147,3
152403511,36521223,2004,859196,1415,68,277160,8.1,17500000,36521223,3
42696218,6451401,2007,3358594,6643,358,144038,6.3,24000000,99135571,4
86355430,0,2013,729078,2616,267,1716,4.4,17500000,7285135,2
21062410,1204356,2002,4509,9,4,4461,6,17500000,275998,4
45347686,40445332,2004,139596,46,2,155008,7.5,12000000,109793192,4
2126313,20078433,2006,241605,195,20,55921,6.3,17500000,20159316,4
72968389,0,2002,8518626,26436,5619,153464,7.9,31000000,177535958,3
0,12491571,2003,2934710,19774,4349,3489,5.1,17000000,45312217,2
0,48374090,2013,4269518,8855,484,12057,6.7,17000000,72835710,4
161180668,8868856,2006,1220467,1037,89,123453,6.7,17000000,35600000,4
2735,7433846,2010,665625,543,80,71151,5.6,20000000,45670855,4
101324047,79943701,2010,15416629,29028,1100,271531,6.8,170000000,397562763,2
33190637,41553,1998,315916,212,7,49884,6.2,17000000,30331165,3
45918157,11273512,2011,12004740,39519,1682,66588,5.6,17000000,38028230,3
5800798,0,2006,786168,1371,522,135167,6.4,15000000,70355813,4
7371578,0,2003,325260,607,43,12050,5.6,17000000,23734486,3
0,9536284,2012,14810404,53789,1576,224312,7.2,17000000,116044347,3
891801,0,2001,765635,231,10,13384,4.9,34000000,19693891,3
28870219,0,1998,103475,64,2,52066,7.5,17000000,16316273,4
0,12854649,2002,3082300,74949,1866,11029,4.8,17000000,16140842,3
0,3293363,2006,156262,297,33,9152,3.1,4000000,15680099,3
4598811,7965184,1999,450926,87,21,2153,5.8,17000000,11634458,1
13130548,152403511,2009,2085082,1982,100,54242,6.7,17000000,26746443,4
0,11298251,2013,3304601,8900,770,131171,6.5,17000000,97778356,4
0,8685676,2009,2267644,3480,239,15534,5.9,17000000,20465206,3
80312456,10621434,2006,34051,45,6,22853,5.5,19000000,16510971,3
11864317,86959802,1987,4292361,28583,460,34754,3.6,17000000,11227824,2
54654188,85537750,2006,702446,692,40,90049,7.4,17000000,9729088,4
42930943,0,1986,69247,151,11,4161,3,17000000,2315000,3
81475107,45347686,2006,2755376,3568,118,307606,7.6,16000000,39680302,3
0,2110050,1981,826270,1511,107,1519,6.3,17000000,2110050,2
0,27175309,2003,386743,644,36,16580,6.9,17000000,9438074,4
102228742,132569239,2014,7170157,21971,1118,15757,6.6,17000000,1973945,4
19921615,5361337,2006,2754127,2488,258,33172,5.5,17000000,364607,4
6466046,1034599,2008,1019463,2616,203,10848,6.6,11000000,13446115,2
0,185745722,2012,5082294,8058,928,16758,4.1,17000000,10637281,3
75627836,0,1991,1582033,3965,118,57985,6.8,16500000,58011485,3
0,362607942,2006,181990,314,12,13594,6.5,16800000,2281089,4
81475107,45347686,2006,2755376,3568,118,307606,7.6,16000000,39680302,3
35196262,0,1987,11101504,25075,972,122986,7.4,15000000,43848100,4
3708304,19046137,1995,468435,326,11,81614,7.7,16500000,134993774,2
0,19626708,2007,2714296,7999,125,48574,7.1,16500000,39380876,2
0,84635231,2003,46552,5,0,57698,7.6,15000000,16157923,4
43834938,3123486,1989,1981535,5837,94,289696,8,16400000,239500000,2
89065550,0,1982,154491,167,7,27710,7.8,16000000,53977250,4
6089154,151234685,2000,3046660,1445,143,137156,6.5,15600000,119739110,4
891160,56198494,1999,215411,1,1,36214,6.4,16000000,54294169,4
45785077,0,2011,471465,421,25,197813,7.9,15000000,128256712,3
0,152878928,2009,351923,588,45,43255,4.8,16000000,78208812,3
55956848,81475107,2012,2080501,5906,143,250851,7.8,16000000,68582095,3
0,21190695,2006,670521,1357,89,58411,5.9,16000000,50517763,4
1541356,0,2016,2492341,9006,2622,2181,5.5,18500000,7313697,3
75007429,0,2002,1912723,4343,673,18651,3.3,16000000,40400000,2
3615616,538554,2001,216848,254,16,7604,5.4,35000000,43057552,2
206572580,0,2001,11037006,23963,2184,10096,6.4,16000000,28734552,4
7371578,0,2001,4490103,10661,1412,42764,5.9,17700000,30987695,3
10759369,539153,1991,219806,2323,60,30048,5.5,15000000,29090445,4
209703172,231173787,2007,2503476,4774,169,368566,7.9,8000000,81742618,4
5601219,0,2000,3205201,8319,1710,14084,5.3,16000000,21799652,3
0,4823945,2002,217153,464,17,26101,7.2,16000000,21657770,3
21060320,0,2000,27772,32,2,12007,5.6,16000000,15980376,3
67213,71575254,1987,117606,185,5,25475,7.6,16000000,5007804,2
5289101,1934925,2014,7135374,13551,2695,26458,3.1,16000000,20769209,3
75627836,0,1988,90463,102,14,21539,5.2,20000000,13854000,3
57619771,106585059,1993,827740,599,42,185977,7.7,26000000,201324422,3
248333,11424265,1999,393414,702,49,54358,7,16000000,11810854,4
180397435,0,1979,61362,89,13,5433,4.9,16000000,8400000,2
1144,0,2000,39993,56,5,8379,6,15000000,4734235,4
0,23495863,2002,26924,7,1,22425,6.6,16000000,14839383,3
5361,19186369,1999,270519,856,19,31212,6.8,15000000,4217115,4
0,102228742,2007,350759,468,17,24762,7.2,16000000,8120148,4
0,60754126,2013,1747033,2693,214,22448,6.6,16000000,7585011,4
19626708,34243379,2013,885445,2328,84,96211,7,20000000,22594052,4
255567,101005947,2004,1127181,2049,141,18721,4.4,16000000,14553807,4
210045800,22366169,2008,4686618,10752,495,5871,6.2,15000000,31631,4
0,489092,2009,4548664,14287,598,49153,7.3,13000000,1467278,0
294581,213893,2013,439606,401,45,29976,7.8,16000000,1844228,0
88956281,0,2014,868334,2236,79,23239,6.6,16000000,3442853,4
8868856,22077597,2005,19645,37,2,3348,5.9,15500000,1237615,4
70122506,0,2001,130053,148,6,30591,6.6,15300000,7000000,4
30412291,0,2006,1139145,1628,208,63487,6.5,15500000,12930343,4
1963667,59033341,1990,601244,409,30,335008,7.5,18000000,476684675,2
31359653,0,1982,962084,1040,51,80691,7.4,22000000,177200000,2
183502020,0,1986,1774962,2451,105,228625,6.9,15000000,356800601,2
17186911,0,1999,2101664,143,11,864148,8.4,15000000,356258047,4
35579716,0,2010,126044,253,6,529794,8,15000000,138300000,4
62940472,21060320,1988,3341932,13007,493,91217,6,15000000,216600000,2
74503400,0,2008,2230259,3071,191,6987,6.8,15500000,318623,3
10535299,0,1985,293233,449,80,63368,7.8,15000000,93589701,3
155479209,0,2014,12411711,25899,778,524570,8.1,14000000,227773686,3
8701793,25518392,2010,2795154,6760,20747,33433,6.2,15000000,76954311,2
0,46767107,2013,15925325,29119,2808,140816,6.2,20000000,148095566,3
48837028,20912994,2013,19741259,70644,3401,80003,6.6,15000000,84961415,4
0,1667093,2006,4627630,13588,469,88651,7.3,9800000,128885873,3
5792276,0,1988,2787616,5104,418,199702,7.5,15000000,73326666,2
41179538,0,2007,400865,146,6,10092,5.7,15000000,55934178,3
0,1245746,2006,1045036,1075,67,36002,5,15000000,67215435,3
2984870,45347686,2002,222437,828,83,29824,5.4,15000000,52461017,2
64962645,53360732,1978,749334,861,111,244695,8.2,15000000,50000000,4
31359653,64962645,1997,10308410,22908,1168,69374,7.1,15000000,64252038,4
0,13893481,2003,838165,484,11,28958,5.4,17000000,55534455,2
71395927,80745497,2013,7347141,9751,511,67370,6.5,15000000,57907734,3
119816761,11647542,2015,17802471,52692,4213,40948,6.2,15000000,61788393,3
53918831,13721818,1997,382615,456,19,71707,6.9,10000000,63706632,4
0,332615790,2001,1865809,3289,193,83034,5.7,16000000,62401343,4
37667610,0,2012,575158,1424,55,190271,7.7,7000000,57586606,4
122792643,0,2015,10146138,22640,1606,44316,5.4,37000000,24935799,3
3979534,54654188,2000,8415698,60399,2239,27559,5.6,15000000,35007180,3
85901556,0,2014,16643064,96986,2542,294304,7.7,15000000,123327692,3
1245983,10049308,2003,115079,186,16,16295,5.1,16000000,34308901,3
73114757,7648156,1962,439218,962,71,202973,8.3,15000000,69995385,2
0,7366382,2009,494683,1733,101,53638,6.6,15000000,25533818,4
795,35548466,2009,902721,1206,88,70589,6.6,15000000,46526243,4
0,12112824,2002,312861,505,73,28141,4.1,15000000,37659652,4
38715291,5982169,2010,179292,274,21,235875,5.8,125000000,163100000,3
12179916,7965184,1987,516926,822,47,308191,8.1,16000000,30857000,2
106585059,10086577,2007,249898,398,26,49256,7.6,15000000,30261293,3
62520766,0,2011,7479077,25244,1825,456591,7.8,15000000,78054825,4
0,1226045,2004,1119789,1908,81,23979,4.6,15000000,33118854,2
98867410,0,1998,455190,788,26,16026,6,15000000,29145924,4
15959276,0,2007,1033176,1523,298,219230,7,15000000,28586503,4
63523102,6788452,2014,5500102,9123,538,13246,6.7,15000000,30138912,2
0,101854141,2005,871023,2111,124,8671,6.4,14000000,32500000,2
0,2895783,2000,2407015,8850,536,23002,6,15000000,176061,0
9379170,0,1997,212872,353,22,75622,7.4,15000000,31070412,4
0,40445332,2009,1484638,1618,125,33966,4.8,15000000,40127259,3
13740895,9342223,2005,713056,554,58,173189,7.7,15000000,87989926,4
31977484,11864317,1993,78416,101,3,47595,7.9,11500000,63954968,2
10759369,0,1993,931988,7355,184,17847,5.6,15000000,22189039,4
87042002,0,2006,435603,632,46,6293,6.2,15000000,21896367,2
0,92470,2007,1594186,1569,119,51407,5.1,15000000,37466538,4
0,292218,2000,111616,159,7,13385,4.1,14000000,38574362,4
0,74503400,2002,764014,1647,79,18516,6.7,15000000,19344615,2
15438666,7010179,2006,1045059,2808,347,28143,4.7,20000000,22165608,3
12170797,32716080,2016,4722081,16773,794,30095,6.3,15000000,20609977,4
0,87042002,2010,943939,2922,98,15119,6.3,15000000,20601987,3
4702708,0,1998,234958,474,25,17731,5.5,15000000,17507368,4
62520766,47011449,2012,1232434,2870,63,197737,7.3,15000000,47011449,4
5864146,77814044,2014,3364683,5584,284,53128,6.3,15000000,34820335,4
152579280,0,1999,71641,109,4,13541,4.9,15000000,18260865,4
292860121,173215627,2008,6059405,10242,719,346566,7.6,15000000,49894223,4
5135183,0,1984,1523449,19138,661,23574,6,15000000,15136870,4
85343206,73902786,2012,4237395,5130,433,115275,6.2,15000000,39238443,4
7054728,69919865,2014,3257241,3529,373,60413,6.8,15000000,36068890,4
493586,18351537,2001,272184,347,81,40583,4.5,15000000,14249005,4
779320,779320,2008,361348,253,43,2109,5.7,15000000,12701880,1
91546,1437622,2000,90294,110,6,16768,4.6,15000000,12801190,4
0,2398309,2006,64787,182,3,4683,6.2,15000000,12669914,4
0,14969414,2011,6506888,15230,347,112064,7,15000000,59168692,3
19619107,0,2003,188587611,1578034,50065,30952,6.7,15000000,12148629,4
243416862,0,1999,174298,39,7,9530,5.6,15000000,11614954,3
23392420,0,2004,26336,71,1,9795,6.6,20000000,13148028,3
23435677,9202774,1989,104451,29,2,14226,6.4,15000000,10763469,2
45116872,48539432,2012,9220511,73468,3304,54565,5.4,15000000,22018988,4
14035944,0,2000,5441197,18825,894,7526,5.1,15000000,10845127,3
4646016,64962645,1985,973484,1909,94,157338,8,15000000,9929135,4
0,7257497,2004,696693,2934,69,23306,5.9,15000000,14811980,2
101324047,112889565,1998,2335804,3658,153,567699,8.2,15000000,46189568,4
49706392,0,2006,926308,2642,89,54384,7,15000000,10951153,4
53252595,24971492,2002,80258,129,3,17668,6.6,15000000,12262065,4
25972557,0,2007,196411,164,5,24602,6.7,16000000,19153568,4
0,15176118,2000,98309,73,5,8233,5.5,15000000,8735529,3
9373570,23212,2002,1025315,649,71,27147,4.9,20000000,14933713,4
8583690,35579716,2002,130551,181,9,19530,6.9,15000000,1036617,2
3801207,41047862,2006,850415,1348,78,6785,5.6,15000000,8224998,2
0,5992725,2008,617710,673,61,320025,8,15000000,34533783,4
26765634,0,2013,799027,991,166,4174,5.3,15000000,9307166,3
657083,0,2008,889852,970,87,32980,6.2,15000000,8767338,3
0,13561751,2009,6289341,8723,1242,12039,5.3,15000000,6561243,3
136623867,1551401,2012,734851,205,48,31492,6.6,15000000,9300336,4
23450886,33375159,2009,1186321,1292,121,61194,7.2,15000000,35106706,3
88956281,80745497,2005,121929,117,13,34932,7.4,15000000,13454474,4
43834938,0,1999,138042,176,4,12979,6.5,15000000,4956401,3
362607942,13903580,2005,698723,1145,38,182486,7.6,15000000,16829464,4
1052668,37311727,1999,395886,777,34,34517,6.2,20000000,4023741,4
0,33468578,2010,13715627,32981,922,113858,7.2,15000000,11173718,4
97261285,0,2008,347376,225,23,43881,6.7,15000000,6379575,4
0,40419050,1999,108851,130,4,6031,6.3,15000000,1954202,3
0,17114323,2007,929621,1212,116,72901,6.5,15000000,8200127,4
754,0,1927,1038219,2816,163,117931,8.3,6000000,1405032,0
38110099,12080641,2004,1812589,1815,121,57621,7.2,12000000,1150592,4
0,25377929,2015,25714171,145447,7896,11224,6.4,15000000,6832542,0
60754126,58415215,2001,44783,79,9,21109,6.9,15000000,353743,4
8322067,0,1996,114600,144,14,2790,5.6,9000000,76382,4
122792643,0,2008,657426,876,68,49014,6.1,15000000,34394,4
0,16265203,2011,252064,1048,118,637,6,15000000,61847,4
16450416,96576880,2011,255443,273,19,14649,5.1,15000000,1148578,4
6846264,16620514,2007,9600706,21721,977,7629,5.9,15000000,22441,4
31776126,20898221,2013,1299487,3000,265,4284,5.8,20000000,20898221,0
20112518,18807833,2014,6207814,12320,604,44744,6.1,7000000,29050,4
60054917,369917,2005,79985,50,4,28248,3.6,15000000,14813627,3
91776617,0,1993,1331513,2858,101,464521,8,14600000,70906973,2
96576880,22660611,2015,30362481,98664,6951,41902,5.7,14800000,123709460,4
9373570,1458107,2014,1537324,7392,493,1111,6.2,14500000,565801,4
92808535,86959802,1992,467586,1336,57,291116,8.3,14400000,159157447,4
90863543,19368503,2008,11916567,17931,1009,670267,8,15000000,384519665,4
27872684,0,1987,853057,28,2,57951,6.9,14000000,320100000,4
13130548,0,1990,2476621,3831,192,224992,6.9,14000000,432645872,4
22736870,155410374,2015,544435,570,49,1737,5.7,15000000,3471,4
183502020,72042038,1989,626236,874,34,79579,7.2,14000000,70001698,4
71378,1116853,1993,817948,1024,36,72366,6.9,15000000,155056263,2
7663182,0,2009,1274610,1935,119,46831,5.5,15000000,102836002,4
54576310,0,2012,4336066,3444,166,48775,5.9,14000000,82925064,3
53918831,2098084,1982,2202152,3299,204,179576,7.7,14000000,125212904,4
20868208,0,2007,4504630,4475,290,19907,5.3,14000000,75525718,3
13189290,0,1977,1906727,5018,135,79458,7.1,14000000,185400000,2
80494977,0,1998,410366,554,28,49332,5.5,14000000,72571864,4
0,34805278,1988,192292,269,17,54333,7.7,14000000,10447579,4
21130149,1139651,1991,218684,84,20,16239,6.7,14000000,34729091,2
0,33190637,1999,399014,1271,107,15416,5,14000000,3111,3
0,33574763,2011,1313294,3018,354,86189,6.4,13000000,115592104,3
779320,779320,2002,441485,311,63,3234,6.5,14000000,25608779,1
0,9139403,1993,94246,352,11,9286,5.9,14000000,27450453,4
28362289,6907893,2002,158658,221,14,10013,5.8,14000000,25873145,4
117777459,0,1995,243124,238,13,17841,4.5,20000000,19637147,4
0,1504429,1977,226366,675,32,17036,3.7,14000000,25011000,4
90764715,0,2005,495227,17,9,22615,5,14000000,30443277,3
41882872,42696218,2009,2435081,2078,178,58107,6.5,14000000,22815460,4
86355430,0,2010,1878859,2578,158,5876,4.9,14000000,21410546,3
29171109,3082203,1998,40908,8,5,11963,6.1,14000000,15064948,4
3797935,0,1996,6100590,89378,2895,21199,5.7,8500000,15171475,4
0,62224839,1994,164384,528,18,6249,6.9,14000000,13024170,3
0,1536952,2001,1260916,1991,300,40438,4.4,11000000,16951798,4
2984870,45347686,2002,222437,828,83,29824,5.4,15000000,52461017,2
2940826,0,2006,727604,3583,80,38647,7,14000000,11098707,4
0,891801,2001,515561,1057,27,11989,5.4,14000000,10397365,3
0,20912994,2012,8426324,22347,1395,11734,5.4,14000000,11166615,3
4702708,0,2000,672319,849,60,12709,5.9,24000000,12591270,4
31272964,0,1999,170841,31,4,6945,6.6,14000000,4741987,4
2913989,32485935,2006,15378473,75796,1804,9450,6.7,14000000,5782198,3
0,68062699,2001,15457920,34125,2923,7417,3.9,14000000,4288246,3
34934288,0,1995,159994,280,29,2466,5.7,14000000,2461628,3
10406201,1457460,1978,454968,711,37,553,6.6,14000000,1000000,2
0,7957218,2010,444901,281,28,6274,6.9,12000000,11354230,4
0,2913989,2008,3449377,7413,304,12013,7,15000000,266967,4
0,26337480,2010,1358190,6931,141,64114,7.7,14000000,1755212,2
72457700,37667610,2005,510259,907,106,270026,7.7,14000000,177012173,4
0,116056753,2014,8336847,23221,2076,176896,5.9,125000000,485004754,3
0,10621434,2002,212700,291,14,37634,7.4,13500000,29027914,3
152387163,0,2000,2584486,10952,279,45658,7.4,13500000,11732088,4
32261080,81367206,2012,1732650,5292,137,193977,7.2,15000000,33035736,4
11261872,0,2004,1692038,3210,107,261412,8.3,13500000,93631744,4
118334432,0,2004,254803,363,14,66675,8.1,10000000,39686345,3
13721818,176998,2010,253828,425,296,930,3.6,13400000,164247,3
3329,0,2011,29340263,68169,44705,74526,1.6,13000000,99034125,1
29286354,0,2014,6673127,25494,2239,189327,7.5,100000000,242981799,4
16450416,41881203,1974,2450877,3239,131,839135,9,13000000,57300000,4
0,6072087,2001,1747992,743,42,49568,6.2,13000000,122244329,3
45187447,151234685,2000,2779782,9484,304,119623,5.5,13000000,44992961,3
29753088,16521474,1988,826377,869,36,44275,6.8,13000000,44726644,4
91776617,0,2014,5044271,10855,376,79580,7.3,13000000,33454313,3
101005947,27392934,2014,8054786,17377,703,17904,6.1,12500000,39477140,4
2371767,0,2002,10198166,20453,758,29432,5.9,13000000,28972187,3
45187447,0,2004,2386396,4631,134,374043,7.7,13000000,95638592,4
108726,422117,2000,375774,213,19,9760,5,13000000,62452927,2
62224839,320173723,2007,7272009,18704,1873,6907,6.2,13000000,49733545,3
0,2887915,1999,26814587,160024,13121,20397,2.6,18000000,27151490,2
144799396,1835112,1998,377738,384,16,25326,6.1,13000000,27066941,4
0,2370904,1996,474652,373,57,8180,5.9,13000000,26570048,2
320173723,0,2014,27685029,574090,14253,13642,5.6,13200000,54323210,3
55836,0,2007,3111540,4910,291,229505,7.2,18000000,57189408,4
185438609,38809781,2015,7949387,18360,750,332256,7.7,15000000,38976797,4
9379170,0,1999,585997,1771,58,263432,7.8,13000000,32382381,4
0,48374090,2001,321879,363,29,4526,6.1,6000000,22391450,4
6071680,20856626,2014,4594776,11320,1464,16305,5.8,13000000,42174545,2
0,67868619,2001,1169139,1273,48,21767,6.5,14000000,16162786,3
203191039,6391073,2006,1205445,2444,77,135969,7.9,19000000,67867998,4
44397438,0,2006,34999,53,11,20009,6.3,13000000,11141213,2
0,1062116,1998,969931,1264,68,1549,3.9,13000000,8064972,4
0,3440058,2015,8523967,22591,712,216576,8.2,13000000,36262783,4
29173359,18868088,1998,164214,340,19,20565,6.4,13000000,10020081,3
0,1934518,1994,529769,1885,51,21805,6.7,13000000,7881335,4
8960088,86355430,1999,17023033,54548,2951,3173,6,13000000,5871603,4
37667610,0,2001,464688,951,71,26290,5.6,13000000,5002310,3
0,59946672,2001,126574,98,11,22030,6.1,13000000,8130727,4
14969414,17186911,2013,1311119,3926,212,196798,6.8,13000000,81159365,3
49706392,45718,2007,18774,18,1,18793,6.7,13000000,3260555,3
0,5982169,2009,7426036,18419,1027,58533,6.3,11000000,31000000,4
0,2737834,1996,21168893,71591,3397,1622,5.9,13000000,2104439,4
30746754,37667610,2009,18260011,73478,5450,91833,7.1,26000000,28501651,4
108476005,186351,2006,119113,189,14,28778,7.1,13000000,2898225,4
41047862,18807833,2012,8489184,46902,829,370802,8,13000000,33069303,3
18424693,100633,1993,13795,42,0,952,5.2,3000000,1152117,4
0,19617520,2006,1104790,3698,126,14541,7.1,13000000,2613717,4
0,6506126,2015,3554656,6436,1040,8438,4.6,8495000,12986189,3
0,31157217,2011,1319681,3221,15403,31717,4.3,13000000,509193,4
20426444,5982169,2016,1223925,2210,175,1629,6.2,12620000,49362764,0
192500158,0,2002,64801,194,5,5763,5.4,13000000,28286973,2
36465685,152579280,2009,319648,351,30,80079,6.6,13000000,23014027,4
15432647,99171609,1981,498734,515,43,16956,7.4,12500000,20959585,4
32485935,22846598,2002,234774,115,8,27650,7.3,12500000,23367586,3
23392420,23474862,2002,285194,376,15,14791,6.9,12500000,13954465,3
21541,0,1993,580367,1163,30,169641,8,13000000,12309980,4
16450416,13677676,1992,456343,483,22,78871,7.8,12500000,10725228,4
66532062,0,2010,330917,179,25,29343,6.1,13000000,3617277,4
0,6683949,2009,6455406,9472,891,24725,5.1,16000000,26735797,4
